"campaign_id";"company_size";"industry";"marketing_channel";"ad_spend";"duration";"target_audience";"region";"device";"operating_system";"browser";"engagement_metric";"conversion_rate";"success";"budget_allocation";"audience_reach";"device_conversion_rate";"os_conversion_rate";"browser_conversion_rate";"total_conversions";"revenue";"ROAS";"CPA"
7288;"11-50";"services";"influencer";14081;27;"urban";"Europe";"mobile";"Android";"Chrome";191333;0.882951758;1;521.5185185;159444.1667;0.8;0.8;0.9;168938.0;13515000.0;959.806;0.0833501
7289;"100+";"healthcare";"search engine";26887;19;"35-54";"Africa";"tablet";"Windows";"Chrome";309125;0.468557698;1;1415.105263;386406.25;0.7;0.7;0.9;144843.0;21726400.0;808.065;0.185629
7290;"100+";"retail";"social media";24336;48;"55+";"Europe";"desktop";"Windows";"Firefox";317538;0.45504667;1;507.0;529230.0;0.9;0.7;0.8;144495.0;4334840.0;178.125;0.168421
7291;"51-100";"manufacturing";"social media";32913;21;"rural";"Asia-Pacific";"mobile";"iOS";"Firefox";432269;0.031656758;1;1567.285714;617527.1429;0.8;0.9;0.8;13684.0;684212.0;20.7885;2.40522
7292;"1-10";"finance";"email";27080;56;"urban";"Africa";"desktop";"Windows";"Safari";275320;0.639342832;1;483.5714286;229433.3333;0.9;0.7;0.7;176024.0;26403600.0;975.021;0.153843
7293;"1-10";"services";"email";45378;7;"18-34";"Africa";"desktop";"Android";"Safari";343429;0.459344885;1;6482.571429;343429.0;0.9;0.8;0.7;157752.0;12620200.0;278.112;0.287654
7294;"11-50";"finance";"email";49641;57;"35-54";"Africa";"desktop";"Windows";"Firefox";278915;0.145077139;1;870.8947368;348643.75;0.9;0.7;0.8;40464.0;6069630.0;122.27;1.22679
7295;"1-10";"retail";"content marketing";31084;40;"suburban";"Asia-Pacific";"tablet";"Android";"Safari";349185;0.243739182;1;777.1;387983.3333;0.7;0.8;0.7;85110.0;2553300.0;82.142;0.365221
7296;"100+";"technology";"content marketing";36704;48;"35-54";"North America";"desktop";"Windows";"Firefox";74147;0.202363732;0;764.6666667;92683.75;0.9;0.7;0.8;15005.0;1200370.0;32.7042;2.44612
7297;"1-10";"finance";"search engine";8033;68;"55+";"Asia-Pacific";"tablet";"Windows";"Safari";165809;0.122098221;0;118.1323529;276348.3333;0.7;0.7;0.7;20245.0;3036750.0;378.034;0.396789
7298;"11-50";"finance";"content marketing";27418;38;"suburban";"North America";"mobile";"iOS";"Safari";196470;0.435541367;1;721.5263158;218300.0;0.8;0.9;0.7;85571.0;12835600.0;468.146;0.320412
7299;"11-50";"technology";"email";47727;67;"rural";"North America";"mobile";"Android";"Chrome";342913;0.363287055;1;712.3432836;489875.7143;0.8;0.8;0.9;124576.0;9966070.0;208.814;0.383116
7300;"51-100";"finance";"influencer";14324;60;"35-54";"Asia-Pacific";"desktop";"iOS";"Chrome";215325;0.360123045;1;238.7333333;269156.25;0.9;0.9;0.9;77543.0;11631500.0;812.03;0.184723
7301;"1-10";"manufacturing";"email";37232;80;"suburban";"Europe";"desktop";"iOS";"Firefox";217612;0.251528168;1;465.4;241791.1111;0.9;0.9;0.8;54736.0;2736780.0;73.5061;0.68021
7302;"11-50";"retail";"search engine";6201;64;"35-54";"Asia-Pacific";"tablet";"iOS";"Firefox";31102;0.436426534;1;96.890625;38877.5;0.7;0.9;0.8;13574.0;407212.0;65.6688;0.456829
7303;"11-50";"e-commerce";"influencer";21632;30;"rural";"Africa";"desktop";"iOS";"Firefox";254323;0.547523004;1;721.0666667;363318.5714;0.9;0.9;0.8;139248.0;4177430.0;193.113;0.155349
7304;"100+";"e-commerce";"content marketing";13003;33;"18-34";"Europe";"desktop";"Android";"Safari";297596;0.611501772;1;394.030303;297596.0;0.9;0.8;0.7;181980.0;5459410.0;419.858;0.0714529
7305;"1-10";"finance";"influencer";31471;27;"18-34";"South America";"desktop";"Android";"Chrome";10457;0.219825671;1;1165.592593;10457.0;0.9;0.8;0.9;2299.0;344808.0;10.9564;13.689
7306;"100+";"e-commerce";"search engine";29805;24;"18-34";"South America";"tablet";"Windows";"Chrome";111804;0.727843396;1;1241.875;111804.0;0.7;0.7;0.9;81376.0;2441270.0;81.9082;0.366263
7307;"100+";"services";"content marketing";7675;61;"35-54";"South America";"tablet";"Windows";"Firefox";154555;0.027029071;1;125.8196721;193193.75;0.7;0.7;0.8;4177.0;334198.0;43.5437;1.83744
7308;"11-50";"finance";"social media";14476;74;"suburban";"Africa";"desktop";"iOS";"Safari";464991;0.750440233;0;195.6216216;516656.6667;0.9;0.9;0.7;348948.0;52342200.0;3615.79;0.0414847
7309;"51-100";"e-commerce";"email";24259;53;"18-34";"Africa";"desktop";"Android";"Firefox";191520;0.282967601;0;457.7169811;191520.0;0.9;0.8;0.8;54194.0;1625820.0;67.0192;0.447633
7310;"1-10";"services";"email";13512;60;"urban";"North America";"mobile";"Windows";"Chrome";417318;0.370000862;1;225.2;347765.0;0.8;0.7;0.9;154408.0;12352600.0;914.198;0.0875084
7311;"100+";"retail";"search engine";45062;24;"urban";"Africa";"tablet";"iOS";"Chrome";263611;0.58071133;0;1877.583333;219675.8333;0.7;0.9;0.9;153082.0;4592460.0;101.914;0.294365
7312;"11-50";"retail";"search engine";48858;79;"18-34";"North America";"mobile";"iOS";"Chrome";316014;0.610451394;1;618.4556962;316014.0;0.8;0.9;0.9;192911.0;5787340.0;118.452;0.253267
7313;"11-50";"finance";"email";5509;70;"18-34";"South America";"desktop";"Windows";"Chrome";222979;0.421154657;0;78.7;222979.0;0.9;0.7;0.9;93909.0;14086300.0;2556.96;0.0586632
7314;"11-50";"retail";"influencer";19563;55;"55+";"Asia-Pacific";"desktop";"Android";"Firefox";419258;0.937898947;1;355.6909091;698763.3333;0.9;0.8;0.8;393222.0;11796600.0;603.008;0.0497505
7315;"1-10";"retail";"social media";22024;41;"urban";"Asia-Pacific";"desktop";"Windows";"Firefox";372143;0.858325424;1;537.1707317;310119.1667;0.9;0.7;0.8;319420.0;9582590.0;435.098;0.06895
7316;"100+";"healthcare";"social media";24634;45;"urban";"Africa";"desktop";"Windows";"Firefox";250460;0.225036559;1;547.4222222;208716.6667;0.9;0.7;0.8;56363.0;8454400.0;343.2;0.43706
7317;"1-10";"manufacturing";"search engine";8747;64;"18-34";"South America";"tablet";"Android";"Safari";192714;0.588910194;1;136.671875;192714.0;0.7;0.8;0.7;113491.0;5674560.0;648.744;0.0770722
7318;"51-100";"technology";"search engine";25287;63;"rural";"South America";"desktop";"Windows";"Chrome";458808;0.720985007;1;401.3809524;655440.0;0.9;0.7;0.9;330794.0;26463500.0;1046.53;0.0764433
7319;"11-50";"finance";"influencer";30887;12;"55+";"North America";"mobile";"iOS";"Firefox";456968;0.216943582;1;2573.916667;761613.3333;0.8;0.9;0.8;99136.0;14870400.0;481.447;0.311562
7320;"100+";"manufacturing";"search engine";41104;84;"suburban";"North America";"mobile";"Windows";"Firefox";490903;0.018450425;0;489.3333333;545447.7778;0.8;0.7;0.8;9057.0;452868.0;11.0176;4.53837
7321;"11-50";"manufacturing";"social media";22802;84;"55+";"South America";"mobile";"Android";"Chrome";456965;0.97560454;1;271.452381;761608.3333;0.8;0.8;0.9;445817.0;22290900.0;977.583;0.0511465
7322;"11-50";"e-commerce";"email";12599;26;"55+";"Africa";"tablet";"Android";"Firefox";95549;0.958348415;1;484.5769231;159248.3333;0.7;0.8;0.8;91569.0;2747080.0;218.039;0.13759
7323;"11-50";"technology";"social media";14650;56;"urban";"Africa";"mobile";"Windows";"Safari";70087;0.320347692;0;261.6071429;58405.83333;0.8;0.7;0.7;22452.0;1796180.0;122.606;0.652503
7324;"51-100";"e-commerce";"influencer";24843;15;"18-34";"South America";"tablet";"Windows";"Chrome";162132;0.239114827;1;1656.2;162132.0;0.7;0.7;0.9;38768.0;1163040.0;46.8158;0.640812
7325;"1-10";"retail";"email";35232;82;"18-34";"Asia-Pacific";"tablet";"Windows";"Firefox";70165;0.154614688;1;429.6585366;70165.0;0.7;0.7;0.8;10849.0;325456.0;9.23752;3.24749
7326;"1-10";"finance";"email";45080;20;"18-34";"Asia-Pacific";"desktop";"iOS";"Safari";492126;0.68714575;1;2254.0;492126.0;0.9;0.9;0.7;338162.0;50724300.0;1125.21;0.133309
7327;"11-50";"retail";"social media";45110;29;"55+";"North America";"tablet";"Android";"Firefox";415749;0.755291672;1;1555.517241;692915.0;0.7;0.8;0.8;314012.0;9420350.0;208.831;0.143657
7328;"51-100";"services";"email";48527;54;"55+";"South America";"tablet";"iOS";"Chrome";409068;0.42040231;1;898.6481481;681780.0;0.7;0.9;0.9;171973.0;13757900.0;283.509;0.282178
7329;"1-10";"finance";"email";47297;86;"rural";"Asia-Pacific";"tablet";"iOS";"Chrome";81973;0.242809413;1;549.9651163;117104.2857;0.7;0.9;0.9;19904.0;2985570.0;63.1239;2.37626
7330;"11-50";"services";"search engine";33268;88;"35-54";"Africa";"desktop";"iOS";"Chrome";202831;0.448723783;0;378.0454545;253538.75;0.9;0.9;0.9;91015.0;7281210.0;218.865;0.365522
7331;"11-50";"healthcare";"email";34185;62;"suburban";"Europe";"desktop";"Android";"Safari";355213;0.516359352;1;551.3709677;394681.1111;0.9;0.8;0.7;183418.0;27512600.0;804.816;0.186378
7332;"100+";"technology";"influencer";5346;46;"35-54";"Europe";"desktop";"Android";"Chrome";14730;0.543403873;1;116.2173913;18412.5;0.9;0.8;0.9;8004.0;640347.0;119.781;0.667916
7333;"100+";"services";"email";48418;75;"rural";"South America";"mobile";"iOS";"Chrome";5249;0.443367454;1;645.5733333;7498.571429;0.8;0.9;0.9;2327.0;186179.0;3.84524;20.807
7334;"11-50";"finance";"search engine";14612;45;"suburban";"North America";"mobile";"Android";"Safari";436710;0.003733748;1;324.7111111;485233.3333;0.8;0.8;0.7;1631.0;244585.0;16.7386;8.95892
7335;"11-50";"services";"content marketing";47814;80;"35-54";"Europe";"tablet";"Android";"Safari";71899;0.471777784;0;597.675;89873.75;0.7;0.8;0.7;33920.0;2713630.0;56.7538;1.40961
7336;"11-50";"finance";"content marketing";24466;49;"35-54";"Africa";"mobile";"Android";"Chrome";472805;0.347271889;1;499.3061224;591006.25;0.8;0.8;0.9;164192.0;24628800.0;1006.65;0.149008
7337;"1-10";"e-commerce";"influencer";6631;37;"35-54";"Africa";"desktop";"Windows";"Safari";315360;0.556561998;1;179.2162162;394200.0;0.9;0.7;0.7;175517.0;5265520.0;794.077;0.0377798
7338;"11-50";"services";"influencer";6999;76;"35-54";"Africa";"mobile";"Android";"Safari";281052;0.069378585;1;92.09210526;351315.0;0.8;0.8;0.7;19499.0;1559920.0;222.877;0.358941
7339;"51-100";"services";"email";20452;9;"55+";"Europe";"desktop";"Android";"Firefox";258854;0.879189261;1;2272.444444;431423.3333;0.9;0.8;0.8;227582.0;18206500.0;890.208;0.0898665
7340;"11-50";"e-commerce";"email";28653;10;"suburban";"Asia-Pacific";"mobile";"Android";"Firefox";62130;0.875441015;1;2865.3;69033.33333;0.8;0.8;0.8;54391.0;1631730.0;56.9481;0.526797
7341;"100+";"healthcare";"content marketing";17569;33;"rural";"Africa";"desktop";"iOS";"Chrome";17996;0.564115433;1;532.3939394;25708.57143;0.9;0.9;0.9;10152.0;1522770.0;86.6739;1.73059
7342;"11-50";"technology";"content marketing";45900;33;"35-54";"North America";"mobile";"Windows";"Firefox";266278;0.737119671;1;1390.909091;332847.5;0.8;0.7;0.8;196279.0;15702300.0;342.098;0.233851
7343;"51-100";"finance";"social media";27482;53;"35-54";"South America";"tablet";"Windows";"Chrome";270044;0.437903741;1;518.5283019;337555.0;0.7;0.7;0.9;118253.0;17738000.0;645.44;0.2324
7344;"11-50";"services";"content marketing";44771;66;"rural";"South America";"mobile";"iOS";"Safari";56393;0.590299844;0;678.3484848;80561.42857;0.8;0.9;0.7;33289.0;2663100.0;59.4827;1.34492
7345;"11-50";"manufacturing";"content marketing";39459;42;"18-34";"South America";"mobile";"Android";"Firefox";110158;0.617674181;1;939.5;110158.0;0.8;0.8;0.8;68042.0;3402090.0;86.2183;0.579921
7346;"11-50";"technology";"influencer";40472;52;"55+";"Asia-Pacific";"tablet";"Android";"Safari";158789;0.353888584;1;778.3076923;264648.3333;0.7;0.8;0.7;56194.0;4495490.0;111.077;0.720219
7347;"11-50";"manufacturing";"social media";26924;67;"urban";"South America";"tablet";"Windows";"Firefox";61172;0.960872173;1;401.8507463;50976.66667;0.7;0.7;0.8;58778.0;2938920.0;109.156;0.458063
7348;"11-50";"technology";"social media";46170;48;"18-34";"South America";"desktop";"Android";"Firefox";399138;0.602603696;1;961.875;399138.0;0.9;0.8;0.8;240522.0;19241800.0;416.759;0.191957
7349;"51-100";"technology";"email";31266;13;"rural";"Europe";"tablet";"Windows";"Firefox";281318;0.990531516;1;2405.076923;401882.8571;0.7;0.7;0.8;278654.0;22292300.0;712.99;0.112204
7350;"100+";"e-commerce";"email";6777;36;"urban";"Asia-Pacific";"mobile";"iOS";"Safari";278186;0.432370768;1;188.25;231821.6667;0.8;0.9;0.7;120279.0;3608380.0;532.446;0.056344
7351;"11-50";"finance";"social media";19843;56;"35-54";"Asia-Pacific";"desktop";"Windows";"Firefox";423106;0.032320768;0;354.3392857;528882.5;0.9;0.7;0.8;13675.0;2051270.0;103.375;1.45104
7352;"1-10";"healthcare";"social media";40915;53;"suburban";"Europe";"mobile";"Windows";"Firefox";300909;0.302436983;1;771.9811321;334343.3333;0.8;0.7;0.8;91006.0;13650900.0;333.641;0.449586
7353;"11-50";"technology";"email";35018;46;"urban";"North America";"desktop";"Windows";"Firefox";355542;0.650787732;1;761.2608696;296285.0;0.9;0.7;0.8;231382.0;18510600.0;528.602;0.151343
7354;"11-50";"services";"influencer";13057;11;"urban";"South America";"desktop";"Windows";"Safari";400326;0.910343498;0;1187.0;333605.0;0.9;0.7;0.7;364434.0;29154700.0;2232.88;0.0358282
7355;"1-10";"services";"influencer";23883;76;"urban";"North America";"tablet";"Windows";"Chrome";421951;0.615164244;1;314.25;351625.8333;0.7;0.7;0.9;259569.0;20765500.0;869.469;0.0920102
7356;"51-100";"manufacturing";"influencer";26450;64;"suburban";"Europe";"mobile";"iOS";"Firefox";269466;0.471763665;1;413.28125;299406.6667;0.8;0.9;0.8;127124.0;6356210.0;240.311;0.208065
7357;"100+";"services";"influencer";30505;50;"18-34";"Europe";"desktop";"Android";"Firefox";1882;0.080743039;1;610.1;1882.0;0.9;0.8;0.8;152.0;12156.7;0.398514;200.691
7358;"100+";"services";"email";30890;77;"55+";"Europe";"desktop";"Android";"Firefox";335607;0.144756392;1;401.1688312;559345.0;0.9;0.8;0.8;48581.0;3886500.0;125.817;0.635845
7359;"1-10";"finance";"search engine";47733;38;"suburban";"Europe";"desktop";"Windows";"Chrome";384740;0.05346938;1;1256.131579;427488.8889;0.9;0.7;0.9;20572.0;3085770.0;64.6465;2.32029
7360;"100+";"technology";"content marketing";40013;85;"18-34";"Africa";"desktop";"Android";"Chrome";361101;0.711182395;0;470.7411765;361101.0;0.9;0.8;0.9;256809.0;20544700.0;513.451;0.155808
7361;"51-100";"retail";"content marketing";38953;83;"35-54";"Europe";"tablet";"Windows";"Safari";80752;0.831091399;1;469.313253;100940.0;0.7;0.7;0.7;67112.0;2013370.0;51.6871;0.580418
7362;"11-50";"services";"content marketing";7464;88;"18-34";"North America";"tablet";"Android";"Firefox";153979;0.164438951;1;84.81818182;153979.0;0.7;0.8;0.8;25320.0;2025610.0;271.384;0.294787
7363;"11-50";"finance";"content marketing";13575;80;"urban";"Europe";"mobile";"Android";"Chrome";240505;0.325232345;1;169.6875;200420.8333;0.8;0.8;0.9;78220.0;11733000.0;864.309;0.173549
7364;"100+";"services";"email";34566;46;"18-34";"North America";"desktop";"Android";"Safari";156222;0.479107657;1;751.4347826;156222.0;0.9;0.8;0.7;74847.0;5987770.0;173.227;0.461822
7365;"11-50";"finance";"search engine";33499;63;"18-34";"Europe";"mobile";"Android";"Chrome";401170;0.142786539;1;531.7301587;401170.0;0.8;0.8;0.9;57282.0;8592250.0;256.493;0.584808
7366;"11-50";"finance";"email";6521;17;"35-54";"Europe";"mobile";"iOS";"Firefox";274052;0.416191301;1;383.5882353;342565.0;0.8;0.9;0.8;114058.0;17108700.0;2623.63;0.0571727
7367;"11-50";"healthcare";"search engine";22363;46;"35-54";"Africa";"tablet";"Windows";"Chrome";448415;0.966832108;1;486.1521739;560518.75;0.7;0.7;0.9;433542.0;65031300.0;2907.99;0.0515821
7368;"11-50";"finance";"email";20402;53;"18-34";"Europe";"desktop";"Windows";"Chrome";199293;0.719148178;1;384.9433962;199293.0;0.9;0.7;0.9;143321.0;21498200.0;1053.73;0.142352
7369;"1-10";"technology";"social media";25561;8;"suburban";"South America";"tablet";"iOS";"Chrome";155919;0.166931791;1;3195.125;173243.3333;0.7;0.9;0.9;26028.0;2082230.0;81.4611;0.982058
7370;"100+";"services";"search engine";8610;58;"35-54";"Africa";"desktop";"iOS";"Firefox";89574;0.098814568;1;148.4482759;111967.5;0.9;0.9;0.8;8851.0;708097.0;82.2413;0.972771
7371;"51-100";"services";"content marketing";10700;78;"urban";"Africa";"desktop";"iOS";"Chrome";128159;0.445150886;0;137.1794872;106799.1667;0.9;0.9;0.9;57050.0;4564010.0;426.543;0.187555
7372;"51-100";"services";"search engine";16462;55;"suburban";"South America";"mobile";"iOS";"Firefox";333889;0.987951127;1;299.3090909;370987.7778;0.8;0.9;0.8;329866.0;26389300.0;1603.04;0.0499051
7373;"1-10";"e-commerce";"influencer";12573;65;"rural";"Africa";"mobile";"iOS";"Safari";439391;0.793282572;1;193.4307692;627701.4286;0.8;0.9;0.7;348561.0;10456800.0;831.69;0.0360712
7374;"51-100";"technology";"search engine";47444;44;"18-34";"Europe";"tablet";"Windows";"Firefox";483529;0.293123412;1;1078.272727;483529.0;0.7;0.7;0.8;141734.0;11338700.0;238.991;0.33474
7375;"1-10";"services";"influencer";22267;22;"rural";"South America";"tablet";"iOS";"Firefox";230125;0.026280708;1;1012.136364;328750.0;0.7;0.9;0.8;6048.0;483828.0;21.7285;3.68171
7376;"1-10";"finance";"influencer";32103;84;"urban";"Europe";"desktop";"Windows";"Firefox";196585;0.411288921;1;382.1785714;163820.8333;0.9;0.7;0.8;80853.0;12128000.0;377.784;0.397054
7377;"11-50";"manufacturing";"social media";21507;33;"urban";"Africa";"mobile";"Windows";"Firefox";188788;0.160537309;0;651.7272727;157323.3333;0.8;0.7;0.8;30308.0;1515380.0;70.4597;0.709615
7378;"11-50";"manufacturing";"search engine";36247;80;"suburban";"Asia-Pacific";"mobile";"Android";"Firefox";290078;0.180280861;1;453.0875;322308.8889;0.8;0.8;0.8;52296.0;2614780.0;72.1377;0.693112
7379;"11-50";"finance";"social media";38293;34;"18-34";"South America";"desktop";"Android";"Chrome";258142;0.16229816;1;1126.264706;258142.0;0.9;0.8;0.9;41896.0;6284400.0;164.113;0.914001
7380;"1-10";"services";"content marketing";15347;72;"urban";"North America";"tablet";"Android";"Safari";185841;0.71960766;0;213.1527778;154867.5;0.7;0.8;0.7;133733.0;10698600.0;697.114;0.114759
7381;"11-50";"healthcare";"search engine";27795;51;"rural";"Africa";"desktop";"iOS";"Firefox";198363;0.035841412;1;545.0;283375.7143;0.9;0.9;0.8;7110.0;1066440.0;38.3681;3.90928
7382;"1-10";"finance";"email";11099;39;"rural";"Asia-Pacific";"mobile";"iOS";"Firefox";116777;0.564732867;1;284.5897436;166824.2857;0.8;0.9;0.8;65948.0;9892170.0;891.267;0.168299
7383;"100+";"services";"email";14568;66;"35-54";"Africa";"tablet";"Android";"Safari";45060;0.752520884;1;220.7272727;56325.0;0.7;0.8;0.7;33909.0;2712690.0;186.209;0.42962
7384;"11-50";"retail";"email";9406;56;"35-54";"Europe";"desktop";"iOS";"Firefox";219573;0.156409128;1;167.9642857;274466.25;0.9;0.9;0.8;34343.0;1030300.0;109.536;0.273884
7385;"51-100";"manufacturing";"influencer";33037;52;"suburban";"Europe";"mobile";"Android";"Chrome";45609;0.892931012;1;635.3269231;50676.66667;0.8;0.8;0.9;40726.0;2036280.0;61.6365;0.811202
7386;"11-50";"finance";"email";41903;41;"35-54";"Europe";"tablet";"Windows";"Safari";104821;0.07813443;1;1022.02439;131026.25;0.7;0.7;0.7;8190.0;1228520.0;29.3182;5.11636
7387;"1-10";"technology";"content marketing";9876;47;"55+";"Asia-Pacific";"desktop";"Windows";"Chrome";431553;0.682706007;1;210.1276596;719255.0;0.9;0.7;0.9;294624.0;23569900.0;2386.58;0.0335207
7388;"100+";"manufacturing";"search engine";30156;64;"18-34";"Europe";"tablet";"Windows";"Safari";219175;0.171964461;1;471.1875;219175.0;0.7;0.7;0.7;37690.0;1884520.0;62.4922;0.800106
7389;"11-50";"finance";"search engine";35871;83;"urban";"Africa";"desktop";"Windows";"Chrome";374780;0.80603179;1;432.1807229;312316.6667;0.9;0.7;0.9;302085.0;45312700.0;1263.21;0.118745
7390;"11-50";"services";"influencer";23377;61;"urban";"Africa";"mobile";"Android";"Safari";326950;0.571397803;1;383.2295082;272458.3333;0.8;0.8;0.7;186819.0;14945500.0;639.324;0.125132
7391;"51-100";"finance";"influencer";35906;11;"suburban";"Africa";"desktop";"Windows";"Safari";73233;0.589205842;1;3264.181818;81370.0;0.9;0.7;0.7;43149.0;6472400.0;180.259;0.83214
7392;"1-10";"finance";"influencer";42293;11;"suburban";"South America";"desktop";"Windows";"Chrome";457041;0.346022518;1;3844.818182;507823.3333;0.9;0.7;0.9;158146.0;23722000.0;560.896;0.26743
7393;"100+";"finance";"content marketing";49895;28;"urban";"Africa";"mobile";"iOS";"Chrome";185302;0.283262733;1;1781.964286;154418.3333;0.8;0.9;0.9;52489.0;7873370.0;157.799;0.95058
7394;"11-50";"finance";"search engine";48760;40;"35-54";"Europe";"tablet";"Windows";"Firefox";384011;0.46332107;1;1219.0;480013.75;0.7;0.7;0.8;177920.0;26688100.0;547.335;0.274056
7395;"11-50";"manufacturing";"social media";14643;71;"suburban";"South America";"tablet";"Windows";"Safari";74269;0.757713772;1;206.2394366;82521.11111;0.7;0.7;0.7;56275.0;2813730.0;192.155;0.260204
7396;"1-10";"finance";"influencer";21587;65;"55+";"South America";"mobile";"Android";"Safari";44904;0.168219808;1;332.1076923;74840.0;0.8;0.8;0.7;7554.0;1133060.0;52.4881;2.85769
7397;"1-10";"manufacturing";"email";16018;23;"suburban";"South America";"mobile";"iOS";"Safari";247469;0.816269469;1;696.4347826;274965.5556;0.8;0.9;0.7;202001.0;10100100.0;630.545;0.0792966
7398;"100+";"technology";"social media";9213;57;"35-54";"South America";"tablet";"iOS";"Chrome";495248;0.479837899;1;161.6315789;619060.0;0.7;0.9;0.9;237639.0;19011100.0;2063.51;0.0387689
7399;"51-100";"services";"social media";15044;55;"18-34";"Asia-Pacific";"mobile";"iOS";"Chrome";315209;0.452213967;1;273.5272727;315209.0;0.8;0.9;0.9;142542.0;11403400.0;758.0;0.105541
7400;"11-50";"finance";"influencer";27307;15;"55+";"Africa";"tablet";"iOS";"Safari";247833;0.016598315;1;1820.466667;413055.0;0.7;0.9;0.7;4114.0;617042.0;22.5965;6.63758
7401;"1-10";"healthcare";"email";49425;80;"suburban";"Asia-Pacific";"mobile";"Android";"Firefox";241335;0.124195255;1;617.8125;268150.0;0.8;0.8;0.8;29973.0;4495900.0;90.9641;1.64898
7402;"51-100";"finance";"influencer";44133;21;"18-34";"North America";"mobile";"Android";"Safari";317091;0.431972669;1;2101.571429;317091.0;0.8;0.8;0.7;136975.0;20546200.0;465.552;0.322197
7403;"11-50";"e-commerce";"influencer";26376;35;"18-34";"Asia-Pacific";"mobile";"Android";"Safari";355789;0.981298445;1;753.6;355789.0;0.8;0.8;0.7;349135.0;10474100.0;397.106;0.0755467
7404;"11-50";"finance";"email";27590;59;"rural";"South America";"mobile";"Windows";"Safari";335664;0.250149702;1;467.6271186;479520.0;0.8;0.7;0.7;83966.0;12594900.0;456.504;0.328585
7405;"11-50";"finance";"social media";48403;31;"urban";"Africa";"mobile";"iOS";"Firefox";477406;0.010255458;1;1561.387097;397838.3333;0.8;0.9;0.8;4896.0;734403.0;15.1727;9.88623
7406;"11-50";"technology";"social media";31628;87;"35-54";"Africa";"mobile";"iOS";"Safari";123469;0.435845012;1;363.5402299;154336.25;0.8;0.9;0.7;53813.0;4305070.0;136.116;0.587739
7407;"51-100";"services";"email";28885;34;"urban";"Europe";"tablet";"Android";"Chrome";415332;0.015953988;1;849.5588235;346110.0;0.7;0.8;0.9;6626.0;530096.0;18.352;4.35934
7408;"100+";"manufacturing";"social media";45227;29;"rural";"Asia-Pacific";"mobile";"iOS";"Firefox";234585;0.336221518;1;1559.551724;335121.4286;0.8;0.9;0.8;78873.0;3943630.0;87.1963;0.573416
7409;"1-10";"e-commerce";"content marketing";7192;9;"35-54";"Africa";"desktop";"Windows";"Firefox";224065;0.35405569;0;799.1111111;280081.25;0.9;0.7;0.8;79331.0;2379940.0;330.916;0.0906581
7410;"11-50";"manufacturing";"influencer";26433;39;"rural";"North America";"tablet";"iOS";"Chrome";222791;0.002353116;1;677.7692308;318272.8571;0.7;0.9;0.9;524.0;26212.7;0.991664;50.4447
7411;"11-50";"services";"content marketing";24093;77;"18-34";"North America";"desktop";"Windows";"Firefox";164112;0.779567957;1;312.8961039;164112.0;0.9;0.7;0.8;127936.0;10234900.0;424.809;0.188321
7412;"11-50";"services";"content marketing";35617;75;"suburban";"Asia-Pacific";"mobile";"iOS";"Firefox";413897;0.912851567;1;474.8933333;459885.5556;0.8;0.9;0.8;377827.0;30226100.0;848.643;0.094268
7413;"11-50";"services";"content marketing";46918;23;"35-54";"Europe";"tablet";"iOS";"Firefox";137259;0.998760454;1;2039.913043;171573.75;0.7;0.9;0.8;137089.0;10967100.0;233.751;0.342245
7414;"100+";"services";"search engine";36682;87;"35-54";"North America";"desktop";"Android";"Safari";441004;0.508781596;1;421.6321839;551255.0;0.9;0.8;0.7;224375.0;17950000.0;489.34;0.163485
7415;"11-50";"e-commerce";"search engine";41842;73;"18-34";"Europe";"mobile";"Windows";"Chrome";129612;0.306619114;1;573.1780822;129612.0;0.8;0.7;0.9;39742.0;1192250.0;28.494;1.05284
7416;"11-50";"finance";"content marketing";15250;73;"55+";"Asia-Pacific";"tablet";"iOS";"Chrome";397345;0.717474736;1;208.9041096;662241.6667;0.7;0.9;0.9;285085.0;42762700.0;2804.11;0.0534928
7417;"11-50";"retail";"influencer";37836;40;"18-34";"Africa";"mobile";"iOS";"Chrome";445585;0.736462849;1;945.9;445585.0;0.8;0.9;0.9;328157.0;9844700.0;260.194;0.115298
7418;"1-10";"manufacturing";"content marketing";6637;14;"rural";"Europe";"desktop";"Android";"Firefox";422404;0.379188325;1;474.0714286;603434.2857;0.9;0.8;0.8;160171.0;8008530.0;1206.65;0.041437
7419;"1-10";"retail";"content marketing";43431;51;"18-34";"North America";"tablet";"Windows";"Safari";283656;0.565585286;1;851.5882353;283656.0;0.7;0.7;0.7;160432.0;4812950.0;110.818;0.270713
7420;"51-100";"technology";"search engine";46161;66;"35-54";"Europe";"tablet";"Windows";"Safari";82207;0.821770542;1;699.4090909;102758.75;0.7;0.7;0.7;67555.0;5404420.0;117.078;0.68331
7421;"1-10";"finance";"content marketing";46225;62;"18-34";"Africa";"tablet";"Android";"Firefox";282330;0.189174461;1;745.5645161;282330.0;0.7;0.8;0.8;53410.0;8011440.0;173.314;0.865475
7422;"51-100";"services";"influencer";11251;76;"urban";"Africa";"tablet";"iOS";"Safari";45460;0.020472906;1;148.0394737;37883.33333;0.7;0.9;0.7;931.0;74455.9;6.61771;12.0849
